CO_MUNICIPIO,ANO,POPULACAO
2802106,2024,66978
2802205,2024,6207
2802304,2024,14884
2802403,2024,11301
2802502,2024,3111
2802601,2024,5979
2802700,2024,8495
2802809,2024,16949
2802908,2024,108408
2803005,2024,42114
2803104,2024,4823
2803203,2024,35863
2803302,2024,16472
2803401,2024,13707
2803500,2024,105558
2803609,2024,24170
2803708,2024,7024
2803807,2024,3666
2803906,2024,11728
2804003,2024,15975
2804102,2024,11288
2804201,2024,14732
2804300,2024,8033
2804409,2024,16558
2804458,2024,9496
2804508,2024,43255
2804607,2024,25537
2804706,2024,6404
2804805,2024,202450
2804904,2024,12709
2805000,2024,2818
2805109,2024,7416
2805208,2024,5769
2805307,2024,8037
2805406,2024,29117
2805505,2024,22214
2805604,2024,27350
2805703,2024,27273
2805802,2024,18579
2805901,2024,8875
2806008,2024,17362
2806107,2024,9499
2806206,2024,20772
2806305,2024,13965
2806404,2024,7530
2806503,2024,4038
2806602,2024,11297
2806701,2024,100360
2806800,2024,10550
2806909,2024,3323
2807006,2024,3481
2807105,2024,44285
2807204,2024,7984
2807303,2024,3373
2807402,2024,52613
2807501,2024,12145
2807600,2024,24538
2900108,2024,7452
2900207,2024,18240
2900306,2024,14215
2900355,2024,14554
2900405,2024,14871
2900504,2024,10948
2900603,2024,4586
2900702,2024,160662
2900801,2024,25494
2900900,2024,5327
2901007,2024,38478
2901106,2024,24848
2901155,2024,15583
2901205,2024,26715
2901304,2024,13531
2901353,2024,15485
2901403,2024,14178
2901502,2024,11456
2901601,2024,15061
2901700,2024,11501
2901809,2024,11236
2901908,2024,16379
2901957,2024,7114
2902005,2024,14422
2902054,2024,11946
2902104,2024,50336
2902203,2024,10122
2902252,2024,10463
2902302,2024,8981
2902401,2024,11409
2902500,2024,14110
2902609,2024,18680
2902658,2024,12309
2902708,2024,53528
2902807,2024,27582
2902906,2024,38481
2903003,2024,14345
2903102,2024,5920
2903201,2024,170667
2903235,2024,13911
2903276,2024,15743
2903300,2024,5966
2903409,2024,20567
2903508,2024,19042
2903607,2024,15606
2903706,2024,14052
2903805,2024,17307
2903904,2024,68704
2903953,2024,10028
2904001,2024,14104
2904050,2024,16393
2904100,2024,19829
2904209,2024,11411
2904308,2024,13272
2904407,2024,9377
2904506,2024,12169
2904605,2024,74095
2904704,2024,15056
2904753,2024,20212
2904803,2024,6224
2904852,2024,17039
2904902,2024,30550
2905008,2024,23246
2905107,2024,10729
2905156,2024,11500
2905206,2024,54572
2905305,2024,18039
2905404,2024,18486
2905503,2024,13566
2905602,2024,22756
2905701,2024,319394
2905800,2024,31775
2905909,2024,32377
2906006,2024,74894
2906105,2024,10612
2906204,2024,24989
2906303,2024,34343
2906402,2024,7969
2906501,2024,75083
2906600,2024,13425
2906709,2024,26465
2906808,2024,39556
2906824,2024,16662
2906857,2024,11055
2906873,2024,35228
2906899,2024,10260
2906907,2024,21229
2907004,2024,8634
2907103,2024,30375
2907202,2024,75815
2907301,2024,25471
2907400,2024,3560
2907509,2024,50153
2907558,2024,9115
2907608,2024,16849
2907707,2024,10929
2907806,2024,32268
2907905,2024,17836
2908002,2024,17663
2908101,2024,19817
2908200,2024,21499
2908309,2024,16184
2908408,2024,71316
2908507,2024,37409
2908606,2024,24434
2908705,2024,17571
2908804,2024,4490
2908903,2024,28258
2909000,2024,7763
2909109,2024,14464
2909208,2024,17593
2909307,2024,34179
2909406,2024,13472
2909505,2024,4514
2909604,2024,20343
2909703,2024,14514
2909802,2024,63203
2909901,2024,36021
2910008,2024,11094
2910057,2024,75053
2910107,2024,12309
2910206,2024,4588
2910305,2024,8066
2910404,2024,19535
2910503,2024,39902
2910602,2024,34146
2910701,2024,64547
2910727,2024,120515
2910750,2024,18469
2910776,2024,5825
2910800,2024,657948
2910859,2024,18573
2910909,2024,5006
2911006,2024,11442
2911105,2024,27421
2911204,2024,33938
2911253,2024,4493
2911303,2024,11263
2911402,2024,16072
2911501,2024,5567
2911600,2024,21314
2911659,2024,8225
2911709,2024,93065
2911808,2024,19490
2911857,2024,13074
2911907,2024,25333
2912004,2024,10754
2912103,2024,22200
2912202,2024,21690
2912301,2024,14306
2912400,2024,17128
2912509,2024,14316
2912608,2024,3837
2912707,2024,26794
2912806,2024,9259
2912905,2024,19375
2913002,2024,15062
2913101,2024,17509
2913200,2024,27670
2913309,2024,6415
2913408,2024,16047
2913457,2024,13528
2913507,2024,21897
2913606,2024,189028
2913705,2024,35397
2913804,2024,14064
2913903,2024,42507
2914000,2024,59264
2914109,2024,10318
2914208,2024,6255
2914307,2024,11060
2914406,2024,24759
2914505,2024,29509
2914604,2024,78425
2914653,2024,29563
2914703,2024,68244
2914802,2024,196676
2914901,2024,29337
2915007,2024,13822
2915106,2024,14314
2915205,2024,15792
2915304,2024,6512
2915353,2024,12683
2915403,2024,6157
2915502,2024,19249
2915601,2024,62065
2915700,2024,7219
2915809,2024,25108
2915908,2024,6087
2916005,2024,18258
2916104,2024,20369
2916203,2024,10658
2916302,2024,9501
2916401,2024,68735
2916500,2024,33254
2916609,2024,10630
2916708,2024,8448
2916807,2024,17517
2916856,2024,16375
2916906,2024,11261
2917003,2024,35491
2917102,2024,16945
2917201,2024,18493
2917300,2024,22299
2917334,2024,11532
2917359,2024,9592
2917409,2024,14901
2917508,2024,86649
2917607,2024,47738
2917706,2024,34440
2917805,2024,18300
2917904,2024,9535
2918001,2024,168733
2918100,2024,39501
2918209,2024,14066
2918308,2024,14815
2918357,2024,25799
2918407,2024,254481
2918456,2024,9944
2918506,2024,16956
2918555,2024,6059
2918605,2024,7585
2918704,2024,4221
2918753,2024,14546
2918803,2024,21704
2918902,2024,3986
2919009,2024,3621
2919058,2024,7702
2919108,2024,9305
2919157,2024,26998
2919207,2024,217960
2919306,2024,11170
2919405,2024,12208
2919504,2024,46249
2919553,2024,116662
2919603,2024,10758
2919702,2024,22596
2919801,2024,43725
2919900,2024,7455
2919926,2024,19173
2919959,2024,7212
2920007,2024,9011
2920106,2024,18161
2920205,2024,15834
2920304,2024,8972
2920403,2024,14295
2920452,2024,14484
2920502,2024,29197
2920601,2024,37225
2920700,2024,25626
2920809,2024,9507
2920908,2024,13941
2921005,2024,44839
2921054,2024,10629
2921104,2024,22925
2921203,2024,25317
2921302,2024,11434
2921401,2024,16185
2921450,2024,10523
2921500,2024,49823
2921609,2024,8232
2921708,2024,35224
2921807,2024,11487
2921906,2024,12650
2922003,2024,40005
2922052,2024,13625
2922102,2024,17417
2922201,2024,7443
2922250,2024,10796
2922300,2024,30146
2922409,2024,20612
2922508,2024,28403
2922607,2024,12418
2922656,2024,19500
2922706,2024,14035
2922730,2024,8264
2922755,2024,6701
2922805,2024,8059
2922854,2024,7708
2922904,2024,24906
2923001,2024,41551
2923035,2024,11565
2923050,2024,11197
2923100,2024,23085
2923209,2024,21334
2923308,2024,7939
2923357,2024,20037
2923407,2024,20677
2923506,2024,10819
2923605,2024,21009
2923704,2024,30671
2923803,2024,27866
2923902,2024,9584
2924009,2024,119128
2924058,2024,13675
2924108,2024,6415
2924207,2024,14288
2924306,2024,20859
2924405,2024,37272
2924504,2024,15146
2924603,2024,19625
2924652,2024,10656
2924678,2024,11429
2924702,2024,9255
2924801,2024,17838
2924900,2024,8254
2925006,2024,24036
2925105,2024,50642
2925204,2024,33608
2925253,2024,18670
2925303,2024,181007
2925402,2024,10636
2925501,2024,37241
2925600,2024,15650
2925709,2024,12986
2925758,2024,29343
2925808,2024,27362
2925907,2024,26457
2925931,2024,9815
2925956,2024,20146
2926004,2024,42746
2926103,2024,14147
2926202,2024,22323
2926301,2024,35118
2926400,2024,32103
2926509,2024,14525
2926608,2024,56170
2926657,2024,10039
2926707,2024,13627
2926806,2024,13520
2926905,2024,10801
2927002,2024,36997
2927101,2024,10801
2927200,2024,29606
2927309,2024,15568
2927408,2024,2568928
2927507,2024,21723
2927606,2024,15421
2927705,2024,30862
2927804,2024,4721
2927903,2024,10628
2928000,2024,39922
2928059,2024,14377
2928109,2024,40467
2928208,2024,25520
2928307,2024,9023
2928406,2024,28826
2928505,2024,10847
2928604,2024,58413
2928703,2024,109267
2928802,2024,54940
2928901,2024,34783
2928950,2024,8693
2929008,2024,11198
2929057,2024,15740
2929107,2024,20918
2929206,2024,40932
2929255,2024,19210
2929305,2024,41909
2929354,2024,5451
2929370,2024,10556
2929404,2024,10634
2929503,2024,42936
2929602,2024,18609
2929701,2024,16485
2929750,2024,11842
2929800,2024,10715
2929909,2024,48530
2930006,2024,9610
2930105,2024,77976
2930154,2024,36119
2930204,2024,40147
2930303,2024,17580
2930402,2024,18685
2930501,2024,84428
2930600,2024,13831
2930709,2024,120394
2930758,2024,13935
2930766,2024,14359
2930774,2024,26959
2930808,2024,17674
2930907,2024,12368
2931004,2024,21741
2931053,2024,17770
2931103,2024,7983
2931202,2024,18571
2931301,2024,16253
2931350,2024,153332
2931400,2024,7301
2931509,2024,21827
2931608,2024,15919
2931707,2024,11035
2931806,2024,16691
2931905,2024,50959
2932002,2024,25441
2932101,2024,19162
2932200,2024,17967
2932309,2024,16097
2932408,2024,13880
2932457,2024,13888
2932507,2024,18403
2932606,2024,15794
2932705,2024,22130
2932804,2024,16691
2932903,2024,90028
2933000,2024,25126
2933059,2024,14279
2933109,2024,8344
2933158,2024,13847
2933174,2024,10296
2933208,2024,44978
2933257,2024,6171
2933307,2024,394024
2933406,2024,9847
2933455,2024,13436
2933505,2024,25430
2933604,2024,46979
3100104,2024,6365
3100203,2024,23161
3100302,2024,14312
3100401,2024,3997
3100500,2024,8995
3100609,2024,12545
3100708,2024,2165
3100807,2024,4490
3100906,2024,18841
3101003,2024,14486
3101102,2024,26165
3101201,2024,6382
3101300,2024,2816
3101409,2024,3023
3101508,2024,31333
3101607,2024,81950
3101631,2024,7184
3101706,2024,41894
3101805,2024,7029
3101904,2024,18672
3102001,2024,14253
3102050,2024,5982
3102100,2024,10994
3102209,2024,4012
3102308,2024,15360
3102407,2024,4322
3102506,2024,4595
3102605,2024,42282
3102704,2024,9333
3102803,2024,12169
3102852,2024,7860
3102902,2024,11345
3103009,2024,9388
3103108,2024,1558
3103207,2024,2224
3103306,2024,2095
3103405,2024,35250
3103504,2024,122874
3103603,2024,2991
3103702,2024,8218
3103751,2024,8935
3103801,2024,2674
3103900,2024,9556
3104007,2024,117677
3104106,2024,9348
3104205,2024,43348
3104304,2024,14212
3104403,2024,2725
3104452,2024,4820
3104502,2024,17598
3104601,2024,14565
3104700,2024,13967
3104809,2024,4593
3104908,2024,18768
3105004,2024,7614
3105103,2024,24144
3105202,2024,4821
3105301,2024,6146
3105400,2024,32095
3105509,2024,4991
3105608,2024,129630
3105707,2024,5740
3105905,2024,20566
3106002,2024,10412
3106101,2024,3299
3106200,2024,2416339
3106309,2024,24503
3106408,2024,8946
3106507,2024,9769
3106606,2024,4546
3106655,2024,4277
3106705,2024,429236
3106804,2024,3388
3106903,2024,14331
3107000,2024,2409
3107109,2024,41332
3107208,2024,5508
3107307,2024,49668
3107406,2024,53995
3107505,2024,6968
3107604,2024,4642
3107703,2024,5775
3107802,2024,14756
3107901,2024,13183
3108008,2024,17510
3108107,2024,7672
3108206,2024,5615
3108255,2024,10491
3108305,2024,17811
3108404,2024,15137
3108503,2024,5841
3108552,2024,15432
3108602,2024,33188
3108701,2024,4314
3108800,2024,4475
3108909,2024,14506
3109006,2024,40777
3109105,2024,11161
3109204,2024,9229
3109253,2024,4149
3109303,2024,24693
3109402,2024,24068
3109451,2024,6797
3109501,2024,11396
3109600,2024,3781
3109709,2024,12248
3109808,2024,2346
3109907,2024,11832
3110004,2024,39850
3110103,2024,5463
3110202,2024,4186
3110301,2024,14588
3110400,2024,2867
3110509,2024,27551
3110608,2024,30870
3110707,2024,12560
3110806,2024,2917
3110905,2024,16334
3111002,2024,21143
3111101,2024,18250
3111150,2024,3802
3111200,2024,53943
3111309,2024,11624
3111408,2024,8838
3111507,2024,13136
3111606,2024,26809
3111705,2024,4832
3111804,2024,10755
3111903,2024,5356
3112000,2024,14236
3112059,2024,4039
3112109,2024,5144
3112208,2024,4416
3112307,2024,41536
3112406,2024,6652
3112505,2024,11105
3112604,2024,14899
3112653,2024,4650
3112703,2024,14401
3112802,2024,10863
3112901,2024,9128
3113008,2024,19654
3113107,2024,2960
3113206,2024,24368
3113305,2024,32165
3113404,2024,90687
3113503,2024,8633
3113602,2024,7029
3113701,2024,18852
3113800,2024,2682
3113909,2024,11776
3114006,2024,11279
3114105,2024,14114
3114204,2024,24376
3114303,2024,29899
3114402,2024,21464
3114501,2024,18498
3114550,2024,9630
3114600,2024,4153
3114709,2024,3417
3114808,2024,4507
3114907,2024,2260
3115003,2024,2757
3115102,2024,17495
3115201,2024,3596
3115300,2024,67872
3115359,2024,5668
3115409,2024,3141
3115458,2024,7226
3115474,2024,4805
3115508,2024,21436
3115607,2024,1091
3115706,2024,6243
3115805,2024,10440
3115904,2024,3177
3116001,2024,6261
3116100,2024,10024
3116159,2024,12810
3116209,2024,2865
3116308,2024,5599
3116407,2024,4777
3116506,2024,7259
3116605,2024,31665
3116704,2024,7285
3116803,2024,8251
3116902,2024,2813
3117009,2024,6627
3117108,2024,10668
3117207,2024,2837
3117306,2024,29949
3117405,2024,4503
3117504,2024,24254
3117603,2024,5567
3117702,2024,12780
3117801,2024,11183
3117836,2024,7420
3117876,2024,7676
3117900,2024,11403
3118007,2024,54986
3118106,2024,4927
3118205,2024,6864
3118304,2024,137980
3118403,2024,21113
3118502,2024,1578
3118601,2024,649975
3118700,2024,9197
3118809,2024,26151
3118908,2024,7592
3119005,2024,3247
3119104,2024,23996
3119203,2024,11200
3119302,2024,30013
3119401,2024,108551
3119500,2024,8283
3119609,2024,2799
3119708,2024,3586
3119807,2024,2978
3119906,2024,4429
3119955,2024,6310
3120003,2024,2912
3120102,2024,4346
3120151,2024,5296
3120201,2024,12576
3120300,2024,5165
3120409,2024,4735
3120508,2024,10627
3120607,2024,5633
3120706,2024,3610
3120805,2024,15779
3120839,2024,3994
3120870,2024,7630
3120904,2024,83862
3121001,2024,5618
3121100,2024,8130
3121209,2024,8760
3121258,2024,11003
3121308,2024,5058
3121407,2024,7900
3121506,2024,3059
3121605,2024,49353
3121704,2024,3596
3121803,2024,6789
3121902,2024,4426
3122009,2024,21329
3122108,2024,4186
3122207,2024,6607
3122306,2024,242328
3122355,2024,6513
3122405,2024,5993
3122454,2024,10585
3122470,2024,3767
3122504,2024,4981
3122603,2024,5051
3122702,2024,5350
3122801,2024,3176
3122900,2024,6241
3123007,2024,10313
3123106,2024,5121
3123205,2024,12786
3123304,2024,5159
3123403,2024,1496
3123502,2024,1869
3123528,2024,8038
3123601,2024,27343
3123700,2024,14308
3123809,2024,6411
3123858,2024,5293
3123908,2024,15120
3124005,2024,20951
3124104,2024,91573
3124203,2024,24761
3124302,2024,31385
3124401,2024,7007
3124500,2024,11836
3124609,2024,2204
3124708,2024,2750
3124807,2024,6926
3124906,2024,11075
3125002,2024,3977
3125101,2024,57913
3125200,2024,2662
3125309,2024,3239
3125408,2024,5248
3125507,2024,3098
3125606,2024,6592
3125705,2024,14279
3125804,2024,2825
3125903,2024,9666
3125952,2024,10693
3126000,2024,8386
3126109,2024,70668
3126208,2024,8103
3126307,2024,3485
3126406,2024,3207
3126505,2024,7208
3126604,2024,4564
3126703,2024,23819
3126752,2024,5062
3126802,2024,5741
3126901,2024,8334
3126950,2024,3475
3127008,2024,14909
3127057,2024,4405
3127073,2024,4607
3127107,2024,60942
3127206,2024,4886
3127305,2024,6281
3127339,2024,4863
3127354,2024,2991
3127370,2024,2869
3127388,2024,4190
3127404,2024,4891
3127503,2024,5271
3127602,2024,11549
3127701,2024,266649
3127800,2024,14091
3127909,2024,1426
3128006,2024,33434
3128105,2024,14073
3128204,2024,9921
3128253,2024,5203
3128303,2024,19611
3128402,2024,7780
3128501,2024,3132
3128600,2024,6684
3128709,2024,52621
3128808,2024,7284
3128907,2024,8808
3129004,2024,7850
3129103,2024,5203
3129202,2024,6274
3129301,2024,12486
3129400,2024,5334
3129509,2024,22596
3129608,2024,6254
3129657,2024,5139
3129707,2024,11057
3129806,2024,178713
3129905,2024,3439
3130002,2024,2740
3130051,2024,10912
3130101,2024,48475
3130200,2024,11252
3130309,2024,6845
3130408,2024,7291
3130507,2024,13171
3130556,2024,7208
3130606,2024,7510
3130655,2024,6379
3130705,2024,6309
3130804,2024,2633
3130903,2024,23000
3131000,2024,6435
3131109,2024,7587
3131158,2024,17554
3131208,2024,20095
3131307,2024,235445
3131406,2024,3823
3131505,2024,9299
3131604,2024,7423
3131703,2024,117747
3131802,2024,10560
3131901,2024,55877
3132008,2024,4265
3132107,2024,17521
3132206,2024,14325
3132305,2024,10549
3132404,2024,96632
3132503,2024,34137
3132602,2024,3730
3132701,2024,21296
3132800,2024,2175
3132909,2024,11062
3133006,2024,15193
3133105,2024,15684
3133204,2024,11298
3133303,2024,19354
3133402,2024,14004
3133501,2024,21462
3133600,2024,13332
3133709,2024,13603
3133758,2024,14655
3133808,2024,102500
3133907,2024,5752
3134004,2024,13982
3134103,2024,6218
3134202,2024,106397
3134301,2024,6845
3134400,2024,40011
3134509,2024,4347
3134608,2024,21214
3134707,2024,11169
3134806,2024,7663
3134905,2024,26705
3135001,2024,3173
3135050,2024,39379
3135076,2024,4306
3135100,2024,73281
3135209,2024,67087
3135308,2024,4672
3135357,2024,8357
3135407,2024,6428
3135456,2024,6124
3135506,2024,12652
3135605,2024,6460
3135704,2024,6098
3135803,2024,24509
3135902,2024,5296
3136009,2024,14084
3136108,2024,4304
3136207,2024,83360
3136306,2024,48532
3136405,2024,3891
3136504,2024,10536
3136520,2024,3993
3136553,2024,4352
3136579,2024,3607
3136603,2024,6083
3136652,2024,32726
3136702,2024,565764
